,Unnamed: 0,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,pymnt_plan,purpose,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_reason,payment_plan_start_date,orig_projected_additional_accrued_interest,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
7730,7730,12000.0,12000.0,12000.0, 60 months,16.55,295.34,D,D2,Logistics,10+ years,MORTGAGE,98788.0,Source Verified,Dec-2015,n,home_improvement,KY,18.75,0.0,Nov-1992,670.0,674.0,0.0,24.0,,9.0,0.0,28835.0,88.5,17.0,w,Mar-2019,0.0,37.0,1.0,Individual,,,,0.0,0.0,47983.0,3.0,1.0,0.0,0.0,49.0,19148.0,,3.0,4.0,7809.0,89.0,32600.0,0.0,0.0,0.0,4.0,5998.0,2207.0,90.8,0.0,0.0,77.0,277.0,5.0,5.0,2.0,5.0,,,24.0,1.0,5.0,6.0,6.0,7.0,6.0,8.0,9.0,6.0,9.0,0.0,0.0,0.0,3.0,88.2,66.7,0.0,0.0,81890.0,47983.0,23900.0,49290.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
222,222,15000.0,15000.0,15000.0, 36 months,9.8,482.61,B,B3,maintenance,10+ years,RENT,60000.0,Not Verified,Dec-2015,n,credit_card,OH,25.56,0.0,Dec-1977,720.0,724.0,2.0,,,19.0,0.0,15448.0,25.5,53.0,w,Jan-2018,0.0,,1.0,Individual,,,,0.0,0.0,95299.0,2.0,2.0,1.0,5.0,5.0,18420.0,85.0,4.0,5.0,8002.0,41.0,60500.0,3.0,2.0,7.0,10.0,5016.0,21013.0,41.0,0.0,0.0,170.0,456.0,4.0,4.0,3.0,11.0,,1.0,,0.0,5.0,6.0,9.0,19.0,21.0,16.0,29.0,6.0,19.0,0.0,0.0,0.0,5.0,100.0,22.2,0.0,0.0,169777.0,33868.0,35600.0,21777.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
9938,9938,10000.0,10000.0,10000.0, 36 months,6.89,308.27,A,A3,driver,2 years,MORTGAGE,125000.0,Not Verified,Dec-2015,n,debt_consolidation,TX,13.27,0.0,Mar-1984,735.0,739.0,0.0,,65.0,10.0,2.0,11926.0,32.9,15.0,w,Feb-2019,0.0,,1.0,Individual,,,,0.0,0.0,131659.0,0.0,1.0,0.0,0.0,25.0,43278.0,,0.0,0.0,4137.0,33.0,36300.0,1.0,0.0,4.0,0.0,13166.0,19002.0,38.1,0.0,0.0,141.0,381.0,25.0,25.0,1.0,26.0,,12.0,,0.0,5.0,6.0,5.0,6.0,3.0,8.0,11.0,6.0,10.0,0.0,0.0,0.0,0.0,100.0,20.0,1.0,1.0,217470.0,55204.0,30700.0,60045.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
4972,4972,25000.0,25000.0,25000.0, 36 months,17.27,894.69,D,D3,RN,3 years,MORTGAGE,88500.0,Source Verified,Dec-2015,n,debt_consolidation,TN,19.84,0.0,Nov-2000,660.0,664.0,1.0,29.0,,14.0,0.0,21079.0,69.6,25.0,w,Oct-2018,0.0,,1.0,Individual,,,,0.0,0.0,211791.0,1.0,5.0,0.0,1.0,16.0,66814.0,106.0,3.0,4.0,7971.0,94.0,30300.0,1.0,2.0,1.0,5.0,15128.0,2209.0,88.7,0.0,0.0,181.0,95.0,1.0,1.0,2.0,8.0,,2.0,29.0,0.0,3.0,6.0,3.0,6.0,8.0,8.0,14.0,6.0,14.0,0.0,0.0,0.0,3.0,96.0,100.0,0.0,0.0,224498.0,87893.0,19500.0,62793.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
5103,5103,24000.0,24000.0,24000.0, 36 months,9.17,765.1,B,B2,AUTO MECHANIC,10+ years,MORTGAGE,120000.0,Not Verified,Dec-2015,n,credit_card,NY,6.95,1.0,Nov-1994,680.0,684.0,1.0,8.0,,15.0,0.0,28303.0,62.6,23.0,f,Jun-2017,0.0,8.0,1.0,Individual,,,,0.0,0.0,431724.0,2.0,0.0,0.0,0.0,,0.0,,4.0,7.0,10665.0,63.0,45200.0,0.0,0.0,3.0,7.0,30837.0,14097.0,66.8,0.0,0.0,,253.0,4.0,4.0,3.0,4.0,53.0,4.0,8.0,1.0,8.0,8.0,9.0,13.0,0.0,14.0,20.0,8.0,15.0,0.0,0.0,1.0,4.0,82.6,33.3,0.0,0.0,522882.0,28303.0,42400.0,0.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
585,585,5000.0,5000.0,5000.0, 36 months,7.91,156.48,A,A5,Librarian,10+ years,MORTGAGE,67000.0,Source Verified,Dec-2015,n,debt_consolidation,VA,36.53,0.0,Mar-1978,700.0,704.0,0.0,,,34.0,0.0,44464.0,60.3,56.0,w,Mar-2019,0.0,,1.0,Individual,,,,0.0,0.0,160270.0,1.0,2.0,0.0,1.0,16.0,7706.0,41.0,1.0,4.0,4545.0,56.0,73700.0,0.0,0.0,0.0,5.0,4714.0,17759.0,65.3,0.0,0.0,244.0,118.0,4.0,4.0,5.0,13.0,,,,0.0,18.0,28.0,20.0,27.0,12.0,30.0,38.0,28.0,34.0,0.0,0.0,0.0,1.0,100.0,20.0,0.0,0.0,216964.0,52216.0,51200.0,18776.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
2092,2092,8000.0,8000.0,8000.0, 36 months,8.49,252.51,B,B1,Branch Manager,3 years,RENT,75000.0,Source Verified,Dec-2015,n,debt_consolidation,TX,15.71,0.0,Nov-2002,675.0,679.0,0.0,28.0,,9.0,0.0,6377.0,60.2,24.0,w,Mar-2019,0.0,55.0,1.0,Individual,,,,0.0,4032.0,60877.0,0.0,2.0,1.0,1.0,7.0,54500.0,94.0,2.0,2.0,2029.0,89.0,10600.0,1.0,0.0,2.0,3.0,7610.0,4223.0,60.2,0.0,0.0,157.0,135.0,12.0,7.0,1.0,12.0,,7.0,,1.0,6.0,6.0,6.0,6.0,11.0,7.0,12.0,6.0,9.0,0.0,0.0,0.0,3.0,95.7,16.7,0.0,0.0,68555.0,60877.0,10600.0,57955.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
928,928,28000.0,28000.0,28000.0, 36 months,6.49,858.05,A,A2,Occupational Therapist,10+ years,MORTGAGE,82000.0,Verified,Dec-2015,n,credit_card,CT,12.67,0.0,Nov-1999,700.0,704.0,0.0,,,13.0,0.0,32011.0,61.0,29.0,w,Mar-2019,0.0,,1.0,Individual,,,,0.0,0.0,304342.0,0.0,1.0,0.0,0.0,46.0,6541.0,82.0,2.0,6.0,8175.0,61.0,52750.0,0.0,0.0,1.0,6.0,25361.0,6508.0,70.0,0.0,0.0,193.0,187.0,9.0,9.0,5.0,9.0,,8.0,,0.0,6.0,10.0,10.0,10.0,7.0,10.0,18.0,10.0,12.0,,0.0,0.0,2.0,100.0,66.7,0.0,0.0,344526.0,38552.0,39050.0,7976.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
6613,6613,1000.0,1000.0,1000.0, 36 months,11.48,32.97,B,B5,Lead Production,8 years,RENT,43000.0,Verified,Dec-2015,n,other,AZ,21.07,1.0,Jul-2007,675.0,679.0,0.0,7.0,,7.0,0.0,2080.0,36.5,13.0,w,Jul-2018,0.0,7.0,1.0,Individual,,,,0.0,0.0,12164.0,0.0,3.0,0.0,0.0,25.0,10084.0,35.0,0.0,1.0,1502.0,35.0,5700.0,1.0,1.0,4.0,1.0,1738.0,398.0,79.1,0.0,0.0,57.0,101.0,16.0,16.0,0.0,64.0,33.0,2.0,33.0,0.0,1.0,2.0,2.0,3.0,3.0,4.0,10.0,2.0,7.0,0.0,0.0,1.0,0.0,76.9,50.0,0.0,0.0,34329.0,12164.0,1900.0,28629.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
3579,3579,35000.0,35000.0,35000.0, 60 months,11.99,778.38,C,C1,Chief Data Architect,4 years,MORTGAGE,154000.0,Source Verified,Dec-2015,n,credit_card,TX,26.1,0.0,Dec-1993,705.0,709.0,0.0,30.0,,13.0,0.0,53444.0,80.5,23.0,w,Mar-2019,0.0,,1.0,Individual,,,,0.0,116.0,454893.0,1.0,4.0,2.0,3.0,6.0,64376.0,87.0,0.0,1.0,18455.0,83.0,66400.0,1.0,1.0,2.0,4.0,34992.0,11792.0,81.8,0.0,0.0,156.0,264.0,23.0,6.0,2.0,23.0,30.0,7.0,30.0,0.0,5.0,6.0,6.0,7.0,8.0,7.0,12.0,6.0,13.0,0.0,0.0,0.0,2.0,95.7,50.0,0.0,0.0,521907.0,124546.0,64700.0,95220.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
2199,2199,25000.0,25000.0,25000.0, 36 months,14.85,864.8,C,C5,Project Coordinator II,1 year,OWN,91500.0,Source Verified,Dec-2015,n,debt_consolidation,NH,4.64,0.0,Dec-2001,670.0,674.0,1.0,67.0,,12.0,0.0,18890.0,55.7,16.0,w,Jul-2018,0.0,67.0,1.0,Individual,,,,0.0,0.0,246403.0,2.0,0.0,0.0,0.0,,0.0,,5.0,9.0,6921.0,56.0,33900.0,0.0,0.0,4.0,11.0,20534.0,10895.0,61.6,0.0,0.0,,168.0,0.0,0.0,2.0,9.0,67.0,2.0,67.0,1.0,5.0,7.0,6.0,8.0,0.0,11.0,14.0,7.0,12.0,0.0,0.0,0.0,6.0,93.7,50.0,0.0,0.0,263076.0,18890.0,28400.0,0.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
4599,4599,7000.0,7000.0,7000.0, 36 months,11.48,230.77,B,B5,Battalion Chief,10+ years,RENT,120000.0,Source Verified,Dec-2015,n,debt_consolidation,FL,15.79,2.0,Jul-1984,680.0,684.0,2.0,14.0,,14.0,0.0,19659.0,76.5,31.0,w,Mar-2019,0.0,17.0,1.0,Individual,,,,0.0,0.0,61067.0,3.0,6.0,3.0,4.0,4.0,41408.0,78.0,2.0,2.0,3701.0,78.0,25700.0,1.0,3.0,2.0,6.0,4697.0,4409.0,66.6,0.0,0.0,142.0,174.0,3.0,3.0,3.0,3.0,,3.0,35.0,1.0,5.0,7.0,5.0,10.0,14.0,7.0,13.0,7.0,14.0,0.0,0.0,1.0,5.0,87.1,40.0,0.0,0.0,78746.0,61067.0,13200.0,53046.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
1323,1323,7200.0,7200.0,7200.0, 36 months,11.48,237.36,B,B5,Contracts,8 years,RENT,60000.0,Verified,Dec-2015,n,debt_consolidation,KY,26.64,0.0,Aug-2002,670.0,674.0,1.0,39.0,,16.0,0.0,4177.0,44.9,30.0,w,Jan-2018,0.0,39.0,1.0,Individual,,,,0.0,358.0,219992.0,0.0,10.0,0.0,2.0,15.0,215815.0,109.0,0.0,2.0,2217.0,105.0,9300.0,4.0,0.0,3.0,4.0,13750.0,5123.0,44.9,0.0,0.0,160.0,65.0,13.0,13.0,0.0,13.0,,6.0,,0.0,5.0,5.0,6.0,7.0,23.0,6.0,7.0,5.0,16.0,0.0,0.0,0.0,0.0,92.9,50.0,0.0,0.0,190671.0,219992.0,9300.0,181371.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
4570,4570,14500.0,14500.0,14500.0, 36 months,10.78,473.21,B,B4,Sergeant,8 years,RENT,62000.0,Verified,Dec-2015,n,debt_consolidation,NJ,20.98,0.0,Feb-2005,680.0,684.0,0.0,,,14.0,0.0,17556.0,35.4,30.0,w,Mar-2019,0.0,,1.0,Individual,,,,0.0,0.0,40599.0,2.0,2.0,2.0,2.0,5.0,23043.0,86.0,1.0,5.0,2907.0,53.0,49600.0,1.0,3.0,2.0,7.0,2900.0,17728.0,39.7,0.0,0.0,103.0,130.0,6.0,5.0,1.0,6.0,,7.0,,0.0,6.0,7.0,7.0,10.0,8.0,12.0,21.0,8.0,14.0,0.0,0.0,0.0,3.0,100.0,57.1,0.0,0.0,76289.0,40599.0,29400.0,26689.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
33,33,25000.0,25000.0,25000.0, 60 months,13.99,581.58,C,C4,Executive Assistant,9 years,MORTGAGE,79000.0,Not Verified,Dec-2015,n,debt_consolidation,MD,34.53,0.0,Jun-2001,730.0,734.0,1.0,,,33.0,0.0,22519.0,18.6,72.0,w,Mar-2019,0.0,,1.0,Individual,,,,0.0,171.0,265233.0,3.0,3.0,2.0,4.0,5.0,67459.0,62.0,4.0,8.0,5447.0,28.0,121200.0,2.0,6.0,3.0,12.0,8556.0,57049.0,21.4,0.0,0.0,124.0,174.0,1.0,1.0,6.0,2.0,,2.0,,0.0,6.0,16.0,12.0,21.0,15.0,29.0,51.0,16.0,33.0,0.0,0.0,0.0,6.0,100.0,0.0,0.0,0.0,389002.0,89978.0,72600.0,81802.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
883,883,8000.0,8000.0,8000.0, 36 months,10.78,261.08,B,B4,Senior Financial Analyst,5 years,MORTGAGE,53000.0,Verified,Dec-2015,n,debt_consolidation,FL,20.13,0.0,Dec-2000,670.0,674.0,1.0,,52.0,9.0,1.0,6515.0,50.9,18.0,w,Mar-2019,0.0,,1.0,Individual,,,,0.0,0.0,112452.0,2.0,2.0,2.0,3.0,3.0,28771.0,87.0,1.0,4.0,3053.0,77.0,12800.0,3.0,0.0,3.0,8.0,14057.0,2576.0,69.0,0.0,0.0,125.0,180.0,6.0,3.0,1.0,6.0,,3.0,,0.0,2.0,4.0,2.0,7.0,4.0,6.0,12.0,4.0,9.0,0.0,0.0,0.0,3.0,100.0,0.0,1.0,0.0,129279.0,35286.0,8300.0,33146.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
1181,1181,5200.0,5200.0,5200.0, 36 months,9.17,165.78,B,B2,Sales,5 years,MORTGAGE,51000.0,Source Verified,Dec-2015,n,car,GA,20.21,1.0,Aug-2004,695.0,699.0,0.0,9.0,,7.0,0.0,1803.0,31.6,24.0,w,Mar-2019,0.0,,1.0,Individual,,,,0.0,0.0,138597.0,0.0,3.0,0.0,2.0,13.0,20600.0,61.0,0.0,1.0,999.0,56.0,5700.0,0.0,0.0,0.0,3.0,19800.0,3897.0,31.6,0.0,0.0,136.0,126.0,18.0,13.0,3.0,18.0,37.0,,32.0,0.0,3.0,3.0,3.0,4.0,8.0,3.0,13.0,3.0,7.0,0.0,0.0,0.0,0.0,87.0,33.3,0.0,0.0,165466.0,22403.0,5700.0,34020.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
9327,9327,13625.0,13625.0,13625.0, 36 months,14.48,468.86,C,C5,Pest control,10+ years,OWN,50400.0,Not Verified,Dec-2015,n,debt_consolidation,PA,36.53,0.0,Dec-2004,665.0,669.0,0.0,35.0,78.0,9.0,2.0,7561.0,61.5,32.0,w,May-2017,0.0,35.0,1.0,Individual,,,,0.0,0.0,38023.0,1.0,3.0,2.0,4.0,3.0,30462.0,77.0,1.0,3.0,3684.0,73.0,12300.0,1.0,1.0,4.0,7.0,4225.0,3837.0,65.1,0.0,0.0,129.0,131.0,8.0,3.0,2.0,8.0,36.0,3.0,36.0,4.0,2.0,3.0,3.0,15.0,13.0,6.0,17.0,3.0,8.0,0.0,0.0,0.0,3.0,87.5,50.0,2.0,0.0,51835.0,38023.0,11000.0,39535.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
9093,9093,8000.0,8000.0,8000.0, 36 months,17.57,287.5,D,D4,Quotation Administrator ,10+ years,OWN,62776.0,Verified,Dec-2015,n,debt_consolidation,AL,37.76,0.0,Oct-1975,675.0,679.0,0.0,73.0,60.0,11.0,1.0,9396.0,74.0,23.0,w,Jul-2018,0.0,40.0,1.0,Individual,,,,0.0,0.0,76358.0,0.0,3.0,1.0,3.0,8.0,66962.0,81.0,2.0,5.0,2371.0,74.0,12752.0,1.0,1.0,3.0,8.0,6941.0,1563.0,96.0,0.0,0.0,128.0,482.0,8.0,8.0,0.0,8.0,,4.0,,0.0,4.0,8.0,6.0,6.0,11.0,8.0,12.0,8.0,11.0,,0.0,0.0,3.0,91.0,100.0,1.0,0.0,95260.0,76358.0,6250.0,82508.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
87,87,10000.0,10000.0,10000.0, 60 months,16.59,246.33,D,D2,Emergency Department technician ,< 1 year,RENT,30000.0,Source Verified,Dec-2015,n,debt_consolidation,OH,30.84,0.0,Sep-2000,715.0,719.0,2.0,78.0,91.0,19.0,1.0,6118.0,26.6,36.0,w,Apr-2018,0.0,78.0,1.0,Individual,,,,0.0,0.0,65214.0,2.0,14.0,1.0,3.0,5.0,59096.0,94.0,1.0,1.0,4807.0,76.0,23000.0,5.0,0.0,7.0,4.0,3432.0,15310.0,28.1,0.0,0.0,183.0,162.0,3.0,3.0,0.0,3.0,,1.0,,1.0,3.0,4.0,3.0,5.0,28.0,4.0,8.0,4.0,19.0,0.0,0.0,0.0,2.0,96.9,0.0,1.0,0.0,85929.0,65214.0,21300.0,62929.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
2489,2489,14000.0,14000.0,14000.0, 36 months,15.77,490.62,D,D1,Manufacturing Associate,< 1 year,RENT,67200.0,Source Verified,Dec-2015,n,other,CA,7.86,0.0,Aug-2000,670.0,674.0,1.0,83.0,,7.0,0.0,5461.0,45.9,19.0,w,Feb-2017,0.0,83.0,1.0,Individual,,,,0.0,7342.0,16824.0,2.0,1.0,2.0,2.0,1.0,11363.0,79.0,1.0,1.0,2428.0,64.0,11900.0,0.0,1.0,1.0,3.0,2403.0,2831.0,62.3,0.0,0.0,94.0,184.0,6.0,1.0,0.0,6.0,,1.0,83.0,1.0,2.0,3.0,2.0,7.0,4.0,6.0,15.0,3.0,7.0,0.0,0.0,0.0,3.0,94.7,50.0,0.0,0.0,26348.0,16824.0,7500.0,14448.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
7143,7143,7000.0,7000.0,7000.0, 36 months,9.8,225.22,B,B3,nurse,2 years,MORTGAGE,115000.0,Source Verified,Dec-2015,n,small_business,NC,12.94,0.0,Apr-1995,685.0,689.0,0.0,60.0,,15.0,0.0,47662.0,69.1,22.0,w,Mar-2019,0.0,,1.0,Individual,,,,0.0,0.0,95531.0,0.0,3.0,0.0,1.0,18.0,15430.0,73.0,0.0,3.0,8170.0,70.0,69000.0,1.0,0.0,2.0,4.0,6369.0,19620.0,51.8,0.0,0.0,238.0,248.0,17.0,17.0,2.0,17.0,,7.0,,0.0,7.0,10.0,8.0,8.0,7.0,11.0,13.0,10.0,15.0,0.0,0.0,0.0,0.0,85.7,25.0,0.0,0.0,128014.0,63092.0,40700.0,21014.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
4730,4730,10400.0,10400.0,10400.0, 60 months,13.44,238.99,C,C3,Payroll Clerk III,8 years,MORTGAGE,38792.0,Source Verified,Dec-2015,n,credit_card,MO,9.99,0.0,Dec-2001,665.0,669.0,0.0,,,8.0,0.0,10354.0,72.9,12.0,w,May-2018,0.0,,1.0,Individual,,,,0.0,0.0,26880.0,1.0,2.0,0.0,0.0,51.0,16526.0,99.0,1.0,1.0,3954.0,87.0,14200.0,0.0,1.0,0.0,1.0,3360.0,1250.0,88.6,0.0,0.0,100.0,52.0,2.0,2.0,1.0,2.0,,13.0,,0.0,3.0,6.0,3.0,3.0,3.0,6.0,8.0,6.0,8.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,30868.0,26880.0,11000.0,16668.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
7358,7358,12000.0,12000.0,12000.0, 36 months,5.32,361.38,A,A1,Broker/Associate,10+ years,MORTGAGE,80000.0,Not Verified,Dec-2015,n,debt_consolidation,CA,11.51,0.0,Oct-2000,725.0,729.0,0.0,,,11.0,0.0,10996.0,47.4,22.0,w,Aug-2017,0.0,,1.0,Individual,,,,0.0,0.0,244977.0,1.0,1.0,0.0,1.0,14.0,26732.0,81.0,0.0,0.0,5584.0,67.0,23200.0,1.0,7.0,1.0,2.0,27220.0,7104.0,60.8,0.0,0.0,164.0,182.0,28.0,6.0,1.0,32.0,,7.0,,0.0,2.0,2.0,3.0,6.0,6.0,9.0,15.0,2.0,11.0,0.0,0.0,0.0,1.0,100.0,66.7,0.0,0.0,265035.0,37728.0,18100.0,32835.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
6975,6975,16000.0,16000.0,16000.0, 36 months,5.32,481.84,A,A1,Assistant Chief Medical Officer,4 years,RENT,1400000.0,Source Verified,Dec-2015,n,debt_consolidation,IL,0.07,0.0,Sep-2004,785.0,789.0,0.0,,,10.0,0.0,3141.0,6.5,22.0,w,Mar-2017,0.0,,1.0,Individual,,,,0.0,0.0,3141.0,2.0,0.0,0.0,1.0,24.0,0.0,,2.0,6.0,2106.0,7.0,96371.0,0.0,4.0,0.0,7.0,349.0,28765.0,7.2,0.0,0.0,24.0,135.0,5.0,5.0,2.0,5.0,,22.0,,0.0,2.0,3.0,5.0,10.0,1.0,10.0,19.0,3.0,10.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,96371.0,3141.0,31000.0,0.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
1748,1748,4800.0,4800.0,4800.0, 36 months,9.8,154.44,B,B3,or tech,< 1 year,RENT,44400.0,Not Verified,Dec-2015,n,debt_consolidation,PA,6.05,0.0,Jan-1995,660.0,664.0,0.0,,65.0,5.0,1.0,3480.0,48.0,11.0,w,Nov-2018,0.0,61.0,1.0,Individual,,,,0.0,0.0,3550.0,1.0,0.0,0.0,0.0,84.0,0.0,0.0,1.0,4.0,465.0,48.0,7250.0,0.0,0.0,1.0,4.0,710.0,1000.0,47.0,0.0,0.0,122.0,251.0,5.0,5.0,1.0,21.0,,12.0,,0.0,1.0,4.0,2.0,4.0,2.0,4.0,7.0,4.0,5.0,,0.0,0.0,1.0,64.0,0.0,1.0,0.0,7250.0,3550.0,1000.0,0.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
8486,8486,24000.0,24000.0,24000.0, 60 months,13.67,554.35,C,C4,Driller,6 years,RENT,109000.0,Verified,Dec-2015,n,debt_consolidation,UT,21.16,0.0,Aug-2007,680.0,684.0,0.0,,65.0,10.0,1.0,8214.0,88.3,22.0,w,Oct-2016,0.0,,1.0,Individual,,,,0.0,0.0,101057.0,2.0,7.0,2.0,5.0,2.0,92843.0,81.0,0.0,0.0,5130.0,83.0,9300.0,0.0,12.0,1.0,5.0,10106.0,170.0,96.8,0.0,0.0,79.0,100.0,27.0,2.0,0.0,100.0,,2.0,,0.0,1.0,3.0,1.0,3.0,15.0,3.0,7.0,3.0,10.0,0.0,0.0,0.0,2.0,100.0,100.0,0.0,0.0,121824.0,101057.0,5300.0,112524.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
7537,7537,8000.0,8000.0,8000.0, 36 months,7.89,250.29,A,A5,General Manager,10+ years,MORTGAGE,71000.0,Not Verified,Dec-2015,n,debt_consolidation,TX,31.47,0.0,May-2002,700.0,704.0,0.0,,,21.0,0.0,50391.0,68.6,28.0,w,Mar-2019,0.0,,1.0,Individual,,,,0.0,0.0,152708.0,0.0,2.0,0.0,1.0,19.0,31535.0,80.0,1.0,3.0,10772.0,71.0,73500.0,1.0,1.0,1.0,4.0,7635.0,6915.0,86.6,0.0,0.0,129.0,163.0,8.0,8.0,1.0,8.0,,7.0,,0.0,10.0,12.0,11.0,11.0,4.0,18.0,23.0,13.0,21.0,0.0,0.0,0.0,1.0,100.0,90.9,0.0,0.0,215783.0,81926.0,51600.0,66283.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
291,291,20000.0,20000.0,20000.0, 60 months,12.88,453.84,C,C2,Division Manager,< 1 year,MORTGAGE,110000.0,Verified,Dec-2015,n,debt_consolidation,TX,23.89,0.0,Feb-1987,670.0,674.0,2.0,41.0,,18.0,0.0,28645.0,57.0,33.0,w,Feb-2017,0.0,,1.0,Individual,,,,0.0,0.0,286847.0,3.0,2.0,1.0,1.0,5.0,49339.0,65.0,3.0,3.0,6863.0,57.0,50450.0,0.0,0.0,2.0,5.0,15935.0,4300.0,60.0,0.0,0.0,125.0,346.0,1.0,1.0,5.0,9.0,41.0,5.0,41.0,0.0,8.0,15.0,9.0,10.0,7.0,15.0,21.0,11.0,18.0,,0.0,0.0,5.0,97.0,87.5,0.0,0.0,337189.0,77984.0,34400.0,75399.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
9873,9873,30000.0,30000.0,30000.0, 60 months,19.99,794.65,E,E4,senior associate,1 year,RENT,60000.0,Verified,Dec-2015,n,debt_consolidation,CA,36.99,0.0,Dec-2000,700.0,704.0,1.0,,,10.0,0.0,32392.0,68.2,21.0,w,Jan-2018,0.0,,1.0,Individual,,,,0.0,0.0,64117.0,1.0,3.0,1.0,1.0,3.0,31725.0,63.0,0.0,3.0,9542.0,65.0,47500.0,0.0,0.0,2.0,4.0,6412.0,9108.0,78.1,0.0,0.0,149.0,180.0,18.0,3.0,0.0,18.0,,3.0,,0.0,6.0,6.0,6.0,9.0,10.0,7.0,11.0,6.0,10.0,0.0,0.0,0.0,1.0,100.0,66.7,0.0,0.0,98118.0,64117.0,41500.0,50618.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
